arleta,53.4
burbank,53.4
canoga-park,54.4
chatsworth,54.4
chatsworth-reservoir,54.4
encino,54.4
granada-hills,54.4
hansen-dam,53.4
lake-balboa,54.4
lake-view-terrace,53.4
mission-hills,54.4
north-hills,54.4
north-hollywood,53.4
northridge,54.4
pacoima,53.4
panorama-city,53.4
porter-ranch,54.4
reseda,54.4
san-fernando,53.4
sepulveda-basin,54.4
shadow-hills,53.4
sherman-oaks,53.4
studio-city,53.4
sun-valley,53.4
sylmar,53.4
tarzana,54.4
toluca-lake,53.4
universal-city,53.4
valley-glen,53.4
valley-village,53.4
van-nuys,53.4
west-hills,54.4
winnetka,54.4
woodland-hills,54.4
altadena,62.0
glendale,53.4
la-canada-flintridge,62.0
la-crescenta-montrose,62.0
pasadena,62.0
sunland,62.0
tujunga,62.0
agoura-hills,54.4
calabasas,54.4
hidden-hills,54.4
malibu,50.4
topanga,50.4
unincorporated-santa-monica-mountains,50.4
westlake-village,54.4
atwater-village,53.4
cypress-park,53.4
eagle-rock,62.0
glassell-park,53.4
highland-park,62.0
montecito-heights,53.4
mount-washington,62.0
boyle-heights,53.4
east-los-angeles,53.4
el-sereno,53.4
lincoln-heights,53.4
arlington-heights,53.4
beverly-grove,53.4
carthay,53.4
chinatown,53.4
downtown,53.4
east-hollywood,53.4
echo-park,53.4
elysian-park,53.4
elysian-valley,53.4
fairfax,53.4
griffith-park,53.4
hancock-park,53.4
harvard-heights,53.4
hollywood,53.4
hollywood-hills,53.4
hollywood-hills-west,53.4
koreatown,53.4
larchmont,53.4
los-feliz,53.4
mid-city,53.4
mid-wilshire,53.4
pico-union,53.4
silver-lake,53.4
west-hollywood,53.4
westlake,53.4
windsor-square,53.4
adams-normandie,53.4
athens,48.8
baldwin-hillscrenshaw,53.4
broadway-manchester,53.6
central-alameda,53.4
chesterfield-square,53.4
exposition-park,53.4
florence,53.6
florence-firestone,53.6
gramercy-park,48.8
green-meadows,53.6
harvard-park,53.4
historic-south-central,53.4
hyde-park,53.4
jefferson-park,53.4
leimert-park,53.4
manchester-square,48.8
south-park,53.4
university-park,53.4
vermont-knolls,48.8
vermont-slauson,48.8
vermont-square,53.4
vermont-vista,48.8
view-park-windsor-hills,53.4
watts,53.6
west-adams,53.4
westmont,48.8
willowbrook,53.6
alondra-park,48.8
del-aire,48.8
el-segundo,48.8
gardena,48.8
hawthorne,48.8
hermosa-beach,48.8
inglewood,48.8
lawndale,48.8
lennox,48.8
lomita,48.8
manhattan-beach,48.8
palos-verdes-estates,48.8
playa-del-rey,48.8
rancho-palos-verdes,48.8
redondo-beach,48.8
rolling-hills,48.8
rolling-hills-estates,48.8
torrance,48.8
westchester,48.8
bel-air,50.4
beverly-crest,50.4
beverly-hills,50.4
beverlywood,50.4
brentwood,50.4
century-city,50.4
cheviot-hills,50.4
culver-city,50.4
del-rey,50.4
ladera-heights,50.4
marina-del-rey,50.4
mar-vista,50.4
pacific-palisades,50.4
palms,50.4
pico-robertson,50.4
playa-vista,50.4
rancho-park,50.4
santa-monica,50.4
sawtelle,50.4
venice,50.4
veterans-administration,50.4
west-los-angeles,50.4
westwood,50.4
