arleta,10034
burbank,5785
canoga-park,12240
chatsworth,2301
encino,4411
granada-hills,3344
lake-balboa,7754
lake-view-terrace,2790
mission-hills,5721
north-hills,10003
north-hollywood,13264
northridge,6080
pacoima,10510
panorama-city,18028
porter-ranch,4462
reseda,10600
san-fernando,9856
shadow-hills,1023
sherman-oaks,6687
studio-city,5395
sun-valley,8048
sylmar,5579
tarzana,4038
toluca-lake,6393
valley-glen,12325
valley-village,11600
van-nuys,11542
west-hills,4551
winnetka,9826
woodland-hills,4040
altadena,4900
glendale,6368
la-canada-flintridge,2369
la-crescenta-montrose,5401
pasadena,5366
sunland,3825
tujunga,2649
agoura-hills,2495
calabasas,1247
hidden-hills,1100
malibu,629
topanga,386
unincorporated-santa-monica-mountains,100
westlake-village,1534
atwater-village,8379
cypress-park,13478
eagle-rock,7644
glassell-park,8524
highland-park,16835
montecito-heights,6959
mount-washington,6878
boyle-heights,14229
east-los-angeles,16863
el-sereno,9826
lincoln-heights,10602
arlington-heights,21423
beverly-grove,12990
carthay,9642
chinatown,10568
downtown,4770
east-hollywood,31095
echo-park,16868
elysian-park,1538
elysian-valley,9354
fairfax,10122
hancock-park,6459
harvard-heights,23473
hollywood,22193
hollywood-hills,3063
hollywood-hills-west,3048
koreatown,42611
larchmont,17747
los-feliz,13512
mid-city,15051
mid-wilshire,14988
pico-union,25352
silver-lake,11266
west-hollywood,18924
westlake,38214
windsor-square,8255
adams-normandie,21848
athens,6829
baldwin-hillscrenshaw,10446
broadway-manchester,15060
central-alameda,18760
chesterfield-square,9571
exposition-park,16819
florence,15661
florence-firestone,16805
gramercy-park,8859
green-meadows,12785
harvard-park,16072
historic-south-central,19474
hyde-park,12700
jefferson-park,16300
leimert-park,9880
manchester-square,11449
south-park,21638
university-park,20217
vermont-knolls,18057
vermont-slauson,18577
vermont-square,17798
vermont-vista,14154
view-park-windsor-hills,6008
watts,17346
west-adams,14686
westmont,17066
willowbrook,9117
alondra-park,7548
del-aire,9132
el-segundo,2925
gardena,9894
hawthorne,13848
hermosa-beach,12481
inglewood,12330
lawndale,16119
lennox,21557
lomita,10424
manhattan-beach,8573
palos-verdes-estates,2822
playa-del-rey,3542
rancho-palos-verdes,3084
redondo-beach,10129
rolling-hills,893
rolling-hills-estates,2185
torrance,6701
westchester,3839
bel-air,1207
beverly-crest,1318
beverly-hills,5933
beverlywood,7654
brentwood,2059
century-city,7869
cheviot-hills,4520
culver-city,7475
del-rey,11420
ladera-heights,2214
marina-del-rey,5706
mar-vista,12259
pacific-palisades,1048
palms,21870
pico-robertson,17468
playa-vista,1859
rancho-park,7169
santa-monica,9817
sawtelle,13319
venice,11891
veterans-administration,683
west-los-angeles,12061
westwood,13036
chatsworth-reservoir,1000
hansen-dam,1000
sepulveda-basin,2500
universal-city,5395
griffith-park,5000
